"Theta [deg]","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='0deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='5deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='10deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='15deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='20deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='25deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='30deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='35deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='40deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='45deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='50deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='55deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='60deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='65deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='70deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='75deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='80deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='85deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='90deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='95deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='100deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='105deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='110deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='115deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='120deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='125deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='130deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='135deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='140deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='145deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='150deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='155deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='160deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='165deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='170deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='175deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='180deg'"
124,-21.3984855433864,-21.4764218648843,-21.3978502454104,-21.1725921467255,-20.8083408974421,-20.3185270124076,-19.726867649271,-19.0652626856553,-18.3674914092241,-17.6632247562602,-16.9749258664808,-16.3175926927761,-15.700120904606,-15.1271460217171,-14.6007069600521,-14.1214788626138,-13.6895551317152,-13.304863615829,-12.9673357260437,-12.6769435114636,-12.4336955841947,-12.2376483716375,-12.08895256867,-11.9879232859851,-11.935102529715,-11.9312780343045,-11.9774325539693,-12.0746167153246,-12.2237564210193,-12.425411345239,-12.6794856672322,-12.9848529151912,-13.3387984722807,-13.7361216527742,-14.1677095552217,-14.6184722351991,-15.0648572763837
125,-20.6656987370372,-21.0273819956348,-21.2800557625314,-21.4060818290479,-21.3790648072009,-21.1766929117316,-20.7961616312276,-20.2609433562836,-19.6139041835895,-18.9031746720645,-18.1705614923282,-17.4466637978525,-16.7512047172563,-16.0956179714073,-15.4858797913325,-14.9247519357423,-14.4132874586645,-13.9517256592686,-13.5399678117894,-13.1778072486233,-12.8650427033389,-12.6015544476473,-12.3873779454027,-12.2227750827723,-12.1082825793672,-12.0447127356847,-12.033091294527,-12.0745346208537,-12.1700842306746,-12.3205211517041,-12.5261685851746,-12.7866564781186,-13.1005690141115,-13.4648349954732,-13.873670602762,-14.3168843611196,-14.7774934649969
126,-19.7691227895908,-20.2674810111715,-20.7223720002515,-21.1176967883998,-21.4175090443079,-21.5704992479866,-21.5268385777529,-21.2621818773397,-20.7924593636478,-20.1669646228125,-19.446979635569,-18.6870016305122,-17.9267605962306,-17.1915872800699,-16.4960794416599,-15.8479203910532,-15.25074965773,-14.7060159900126,-14.2140675412262,-13.7747578415615,-13.387779843861,-13.0528630113593,-12.7699036938513,-12.539052819297,-12.3607583887237,-12.2357523430192,-12.1649781570865,-12.1494699178561,-12.1902065818917,-12.2879679202399,-12.4432054859886,-12.6559110967544,-12.9254194374255,-13.2500269928791,-13.6262575958614,-14.047575741013,-14.5023882125956
127,-18.8855177768276,-19.4152324194083,-19.945638651625,-20.4744574261999,-20.9811253400641,-21.4217256995075,-21.730880057136,-21.8373440143423,-21.6932760033373,-21.2997577372704,-20.7059429839692,-19.98347461161,-19.1995912936224,-18.4042217972749,-17.6293560728243,-16.8934797048088,-16.2063882397005,-15.5727885996655,-14.9946085369185,-14.4723658417174,-14.005951595715,-13.5950772544407,-13.2395330415567,-12.9393314038493,-12.6947656446481,-12.50639550709,-12.3749712247538,-12.3013165159396,-12.2861997176866,-12.3302225902804,-12.4337431821458,-12.5968213441566,-12.8191355748622,-13.0997733089646,-13.436750997493,-13.8260858027788,-14.2602383860302
128,-18.1004278867733,-18.6047080469072,-19.1307949532016,-19.6867506808144,-20.2689164384721,-20.8558256856329,-21.4024383164544,-21.8386308694021,-22.0801587670474,-22.057845930954,-21.7523032201194,-21.2043847710897,-20.4910285744516,-19.691024529595,-18.8652551755973,-18.0534900710938,-17.2789809639322,-16.554201275119,-15.8852739062839,-15.2748412944034,-14.7237801467024,-14.2321859807784,-13.7999240098422,-13.4269212664625,-13.1132941889565,-12.8593633944513,-12.665591690771,-12.5324801117241,-12.4604586334045,-12.4498045633297,-12.5006073252165,-12.6127723761003,-12.7860217307278,-13.0198090195432,-13.31302923029,-13.6633733280814,-14.0661642008166
129,-17.4461668225823,-17.8986053113874,-18.3798756350452,-18.9028003672993,-19.4734222266471,-20.0870455887626,-20.7232745914313,-21.3401053728722,-21.8698010380567,-22.2242126847865,-22.3190352205034,-22.1124663009568,-21.6287083381364,-20.9422565873963,-20.1400304644534,-19.2936954580021,-18.4518256722953,-17.643536743403,-16.8848275544513,-16.1838371167294,-15.5443457687562,-14.9678874422903,-14.4549553195211,-14.0056547077354,-13.6200219798632,-13.2981393393705,-13.0401278906256,-12.846080096184,-12.7159820796367,-12.6496653536467,-12.6468101070271,-12.706996352041,-12.8297669817345,-13.0146327227546,-13.26091856184,-13.5673287349111,-13.9310954252037
130,-16.9307061739272,-17.3202390626206,-17.7385918586215,-18.1999569220636,-18.7143751341228,-19.2855301905861,-19.9080575225098,-20.5636130737009,-21.2153968342616,-21.8027245347091,-22.2415887850511,-22.4414075634145,-22.3409816417393,-21.9417751433661,-21.3061732096717,-20.5227896148596,-19.6721365502527,-18.8121446739087,-17.9790436965299,-17.1935189562121,-16.4666002396855,-15.8038032490195,-15.2076861232811,-14.6793139393558,-14.2190419316528,-13.8268913389519,-13.5026918952637,-13.2461056306545,-13.0566119333905,-12.9335087847048,-12.8759602474829,-12.8830917900529,-12.954103566145,-13.0883412352672,-13.2852392913526,-13.5440366428296,-13.8631584664193
131,-16.5526596657657,-16.8750537444278,-17.2231020642479,-17.6108760305242,-18.0495037796641,-18.5459292964062,-19.1016974639384,-19.7111626555981,-20.3584579382734,-21.0128050066986,-21.6229451026115,-22.1146859758904,-22.4001852290888,-22.4061683208578,-22.110048382816,-21.5529741242227,-20.8160945161742,-19.9842536822889,-19.124123127991,-18.2801095421781,-17.4789235167645,-16.7355714137677,-16.0580324829317,-15.4502948641407,-14.9141443097404,-14.4501457080994,-14.0581444753835,-13.7375064813621,-13.4872392117013,-13.3060846003952,-13.1926331944058,-13.1454726512273,-13.1633491871206,-13.2452908398222,-13.3906204142585,-13.5987765278409,-13.8688620881702
132,-16.3081252405823,-16.5616480129084,-16.8363804188836,-17.1458277057264,-17.501049277624,-17.909902349982,-18.3765784637923,-18.9010174054298,-19.4777238449155,-20.0934784506837,-20.7235499453769,-21.3267050687165,-21.8414003539741,-22.1893105549703,-22.2940508395603,-22.1131481396418,-21.6612984137801,-21.0023728929412,-20.2183431267298,-19.3820014006901,-18.5461597209517,-17.7447247998149,-16.9978168267479,-16.3166742629827,-15.7071536582868,-15.1719211046283,-14.7117304120542,-14.326144953174,-14.01395767466,-13.7734731181657,-13.6027454272742,-13.4998115192523,-13.4629144931471,-13.4906788014975,-13.5821781579014,-13.7368311663213,-13.9540658567013
133,-16.193688118028,-16.3768995900785,-16.5764413924493,-16.8053158313715,-17.0742300954928,-17.3910943395446,-17.7609309211473,-18.1858760461293,-18.6649506357115,-19.1932683362834,-19.7603258385838,-20.3470598476905,-20.9217125046625,-21.4357701578327,-21.8238482492833,-22.0140047925982,-21.951589785067,-21.6255399704536,-21.0752498741137,-20.3712045483341,-19.5872678926633,-18.7832823937507,-18.0008293827243,-17.2660763478434,-16.594299007228,-15.9937032968452,-15.4680681308075,-15.0184218887571,-14.6440850297231,-14.3433483949403,-14.1139629981998,-13.9535345771366,-13.8598521563224,-13.8311348775173,-13.8661560295449,-13.9641971604326,-14.1247941452388
134,-16.2077769860675,-16.3182736100281,-16.4401540758756,-16.586237159507,-16.7669997330276,-16.9902314947903,-17.2611525071898,-17.5827088779222,-17.9557982289492,-18.3792110801222,-18.8490789751878,-19.3575959725424,-19.8907728628411,-20.4251413529178,-20.9239874173236,-21.3353256053545,-21.5961836037759,-21.6478482565198,-21.4592109333497,-21.0430431110079,-20.450741103749,-19.7503126000045,-19.0051519199647,-18.2637375274255,-17.5586955182896,-16.9099916575174,-16.328717872763,-15.8201394738909,-15.3858352015282,-15.025142114937,-14.7361506805769,-14.5164236949606,-14.3635299173296,-14.2754193298025,-14.25062950487,-14.2883010064232,-14.3879876044486
135,-16.3513895489154,-16.3848791566702,-16.4249257394514,-16.4846486640878,-16.5746119041316,-16.7026062932982,-16.873920400833,-17.0918126314031,-17.3579664978693,-17.6727762742841,-18.0353449156973,-18.4430739574327,-18.8906928991721,-19.3685429691241,-19.8599827404428,-20.338121269719,-20.7630442950262,-21.0824364881024,-21.2398323487716,-21.1920098595886,-20.9280573609091,-20.4758783479076,-19.8902745153358,-19.2326985405096,-18.5560765072024,-17.8990586569143,-17.286708125902,-16.7336099702722,-16.2471041243551,-15.8298693866591,-15.4818065851883,-15.2013749313977,-14.986529704531,-14.835350702835,-14.7464020076178,-14.7188416410518,-14.7523011559689
136,-16.6286625716347,-16.5779985106218,-16.5293774726293,-16.4968590537578,-16.4915182343107,-16.521376199091,-16.591834857703,-16.7062991862955,-16.8667782171469,-17.0743456425606,-17.3293938509226,-17.6316305672696,-17.9797513400392,-18.3706839008456,-18.7982616895973,-19.2511908952247,-19.7103391709749,-20.1459065625856,-20.5161649343409,-20.7708682525067,-20.8622600767316,-20.7618852116156,-20.4736924550776,-20.033105737292,-19.4927512838025,-18.9056853548543,-18.3149909940185,-17.7508583493095,-17.232074141478,-16.768963820114,-16.3662498383028,-16.0253265086435,-15.7459096826522,-15.5271466364614,-15.3682775011164,-15.2689252488213,-15.2290869946616
137,-17.0475308860487,-16.9013972681745,-16.75349286663,-16.6196404724353,-16.5119015858435,-16.4387452846895,-16.4057196574527,-16.4162590960224,-16.4724207382242,-16.5754588037222,-16.7262082267024,-16.9252702652373,-17.1729857969537,-17.4691574324541,-17.8124481829304,-18.19935262302,-18.6226280802208,-19.0691431733044,-19.5173681566294,-19.9353748162246,-20.281272113394,-20.5087694221667,-20.5790534023798,-20.4749810134987,-20.2086377812199,-19.8163260942932,-19.3449189789427,-18.838767825928,-18.3326388192658,-17.8503988276529,-17.4068082701531,-17.0102127209226,-16.6650058706875,-16.3734793304574,-16.1370218689527,-15.9567593243338,-15.8337663597959
138,-17.6206208144833,-17.3614882309075,-17.0983586326192,-16.8498395257183,-16.6294059118571,-16.4460323680705,-16.3052673895899,-16.210318732078,-16.1629593881072,-16.1642047740719,-16.2147745433446,-16.3153681874256,-16.466774678353,-16.6698165379772,-16.9251054870819,-17.2325636594468,-17.5906430727875,-17.9951626570245,-18.4376989622802,-18.9035718328392,-19.3697696239952,-19.8037779530278,-20.165101725444,-20.411481925955,-20.5098439139184,-20.4476231518766,-20.237320234098,-19.9109363427087,-19.5084852886498,-19.0677021000821,-18.6187165818193,-18.1832102519858,-17.7759265092611,-17.4067709194829,-17.0825961680782,-16.8083940116805,-16.5879352000807
139,-18.3664417690299,-17.9671928356981,-17.5653299856663,-17.1833418665571,-16.8362160016014,-16.5330472606411,-16.2788279320282,-16.0759617543356,-15.9253917197264,-15.827379440611,-15.7820140097223,-15.7895217326905,-15.8504258752438,-15.9655816464989,-16.1360916111079,-16.3630914334171,-16.6473831428154,-16.9888796440818,-17.3858085151215,-17.8336106976446,-18.32348148423,-18.8405869044716,-19.3622365112576,-19.8567976205142,-20.2848240417763,-20.604144393504,-20.7792867359199,-20.7921320688863,-20.6478004846345,-20.3718443469203,-20.0009965715509,-19.573404052221,-19.1224614600791,-18.6746527707054,-18.2498484755764,-17.8624995889193,-17.5228576663985
140,-19.3106973949112,-18.7289095445506,-18.1540711689726,-17.6130619776715,-17.121404145285,-16.6869171665794,-16.3127091826459,-15.9992729562211,-15.7458422148497,-15.5512287309519,-15.414320908303,-15.3343676016427,-15.3111226104841,-15.3448908113841,-15.4364951213929,-15.5871713617138,-15.7983915248746,-16.0716103507384,-16.4079211161221,-16.8075906480003,-17.2694186782776,-17.7898332839591,-18.3616000791559,-18.9720166776883,-19.6005649518043,-20.2163713662365,-20.776711377792,-21.2291297432709,-21.5202798057714,-21.6115476893216,-21.4943792699052,-21.194355436388,-20.7606276984317,-20.2490517760285,-19.709294337054,-19.1793991078787,-18.6857128962746
141,-20.486560820507,-19.6549135456135,-18.8582424415739,-18.1253187730047,-17.4683379108671,-16.8904184802764,-16.3902049179554,-15.9644568832267,-15.6094381308747,-15.3216348807019,-15.0981113870552,-14.9366713275843,-14.8359129555417,-14.795221211759,-14.8147170458917,-14.8951743768992,-15.0379123981523,-15.2446706019262,-15.5174722506801,-15.8584761340357,-16.269803476393,-16.7533025328914,-17.3101697686411,-17.940269373596,-18.6408613611083,-19.4042462730251,-20.2136059057475,-21.036360970053,-21.815674347934,-22.4652657193848,-22.8804399698005,-22.9771661718928,-22.7413252913097,-22.2396708466822,-21.5793712426012,-20.8599757543207,-20.1517494189355
142,-21.9288267611401,-20.7407138946938,-19.6564430893695,-18.6937148304454,-17.851021652319,-17.1199764467484,-16.4905939461964,-15.9533987909846,-15.5001766863181,-15.1241648880771,-14.8200237122556,-14.5837325543258,-14.4124669902508,-14.3044758809417,-14.258962882344,-14.2759736917433,-14.3562926352791,-14.5013560370477,-14.7131927645989,-14.9944030017714,-15.3481838128203,-15.7784032524341,-16.2897105908732,-16.8876410627867,-17.5786118928764,-18.3695727397265,-19.2667800795388,-20.2725248317967,-21.3773347457341,-22.543092890165,-23.6723572166444,-24.5751527960276,-24.9989688580661,-24.7971486181975,-24.0769976276582,-23.0911735142628,-22.050565109123
143,-23.6413402538161,-21.9405331599697,-20.4948571778174,-19.2700781698669,-18.2298372317026,-17.3438817925334,-16.5885327156517,-15.9455650389477,-15.4010130458043,-14.9442092057985,-14.5670683500277,-14.2635660459247,-14.0293573260736,-13.8614924570903,-13.7581989432566,-13.7187109194889,-13.7431377198319,-13.8323721147654,-13.9880450940278,-14.2125381892104,-14.5090667490251,-14.8818491606133,-15.3363785315164,-15.8798150123802,-16.5215173942182,-17.2737259283991,-18.1523739883636,-19.1778760363825,-20.3752864934046,-21.7716835908995,-23.3834481693068,-25.1699045051815,-26.8972445705725,-27.9384727278506,-27.6366257302277,-26.2811548194188,-24.6314331228563
144,-25.464992802441,-23.1029692038578,-21.2609586629411,-19.7749602596773,-18.5487717128385,-17.5219915231113,-16.6545238690375,-15.9185953291546,-15.294361082402,-14.767343660877,-14.3268665896784,-13.9650567306614,-13.6761849532634,-13.456214258138,-13.3024790498044,-13.213451837757,-13.1885745877253,-13.2281459036335,-13.3332644606392,-13.5058351172289,-13.7486483360454,-14.0655475581869,-14.4617049533137,-14.9440361187767,-15.5218029120726,-16.2074878837949,-17.0180871865373,-17.9770868819208,-19.1176076274101,-20.4876003379687,-22.1585682248445,-24.2391061249576,-26.8832454127516,-30.1641966992984,-32.8825558407158,-31.6418163579565,-28.4577684233129
145,-26.7373905129237,-23.8882779438765,-21.7675600019692,-20.097981578919,-18.7388136393921,-17.6089017576824,-16.6572659255309,-15.8498992599488,-15.163126634451,-14.5799699799192,-14.0880262163808,-13.6781626731367,-13.3436792139672,-13.0797484000812,-12.8830278867987,-12.7513851557448,-12.6837019723447,-12.6797429080702,-12.7400828960586,-12.8660954288992,-13.0600074372151,-13.3250308056892,-13.665585769195,-14.0876405264229,-14.5992081244137,-15.2110729064792,-15.9378783029355,-16.7998248244176,-17.8254695454577,-19.0566573419638,-20.5579316611771,-22.43642217133,-24.8901841881286,-28.3532770487726,-34.1233360625084,-47.518997915187,-34.9475350906229
146,-26.4007394114291,-23.8645957784211,-21.8060345602203,-20.1258384057219,-18.7329026288672,-17.5621408461275,-16.5682572518339,-15.7192929892265,-14.9922323857692,-14.3701941128494,-13.8406337606626,-13.3941719006997,-13.0238108463391,-12.7243967477126,-12.4922401916096,-12.3248433379513,-12.2207037527384,-12.1791793378702,-12.2004078055665,-12.2852797399676,-12.435467830381,-12.6535176731101,-12.9430090045275,-13.308801979904,-13.7573934420391,-14.2974268081868,-14.9404331710413,-15.701944117001,-16.6032373422548,-17.6742190963856,-18.9584694732596,-20.5226867170173,-22.4758103043717,-25.0112021100141,-28.5025224533202,-33.5351812920987,-36.3594950112925
147,-24.6101622361504,-22.9438976628903,-21.2914464720947,-19.7987828214493,-18.4906057228651,-17.3539156626825,-16.3677544324619,-15.5121645946411,-14.7703519055464,-14.1287890959436,-13.5767832055482,-13.1059768253814,-12.7099126946038,-12.3836832014534,-12.1236558543913,-11.9272609106103,-11.7928302689268,-11.7194811600447,-11.7070419329027,-11.7560198129636,-11.8676121063371,-12.0437635050345,-12.2872736433589,-12.6019617053969,-12.9928997108342,-13.4667345002251,-14.0321324546881,-14.7004037132612,-15.4863984724491,-16.4098213859709,-17.4971770954319,-18.7845825733235,-20.3213243484002,-22.1715450250445,-24.3975448046064,-26.9364815798433,-29.0609110781454
148,-22.4385892734592,-21.4976322799222,-20.3408911028509,-19.1494950785909,-18.0169742020225,-16.9805283320384,-16.0496562734667,-15.2220960660284,-14.4913542663,-13.8500008922802,-13.2910207930068,-12.808306417208,-12.3967815380401,-12.0523732085017,-11.7719278928315,-11.5531144253968,-11.3943334758017,-11.2946435163788,-11.2537091836276,-11.2717759802851,-11.3496741054167,-11.4888534310615,-11.6914513095601,-11.9603951975732,-12.2995432305237,-12.713867970822,-13.2096913289607,-13.7949808639208,-14.4797152659322,-15.2763079589261,-16.2000082257927,-17.2689789412279,-18.5030796728917,-19.9183660259556,-21.5084499739874,-23.1896901635191,-24.6789782497359
149,-20.423148214241,-19.9197612931351,-19.1644960749221,-18.2790260194503,-17.3588166465892,-16.462983330672,-15.6226629154434,-14.8517960194602,-14.1549380411171,-13.5319490248658,-12.9805828121099,-12.4978531097219,-12.080728839753,-11.726471236391,-11.432782507962,-11.1978576627563,-11.0203896297922,-10.8995559792624,-10.8350038242128,-10.8268428297871,-10.8756521432126,-10.9825042989286,-11.1490072220264,-11.3773640860994,-11.6704497247587,-12.0319010780208,-12.4662167420738,-12.9788547819618,-13.5763034201294,-14.266064454657,-15.056407958361,-15.9555688211588,-16.9696265149607,-18.0973653958318,-19.318574327801,-20.5700378857062,-21.707797873151
150,-18.6699772728874,-18.4109009003313,-17.9318400545537,-17.2987517539504,-16.5819149235152,-15.8383029439246,-15.1069956954014,-14.4118773025449,-13.7661908662112,-13.1764773690542,-12.6453467004824,-12.1732496664122,-11.759554792765,-11.4031818962441,-11.1029648968317,-10.8578534029356,-10.6670207375005,-10.5299200339881,-10.4463141061736,-10.4162948879979,-10.4403018152865,-10.5191441287538,-10.654028897961,-10.846594074756,-11.0989436063518,-11.4136789226499,-11.7939168446059,-12.2432760585484,-12.7657987669447,-13.3657432245992,-14.0471217702024,-14.8127402670783,-15.6622731903128,-16.588532544257,-17.5706086998208,-18.5625887413315,-19.4794943588517
151,-17.1602100082382,-17.0373349400143,-16.7376805203439,-16.2930546722253,-15.7481214468938,-15.1476098823932,-14.5285539333607,-13.9180409093238,-13.3342286431197,-12.788486210581,-12.2874921757742,-11.834885294603,-11.4324352004939,-11.0808264088558,-10.7801651718571,-10.5302993585071,-10.3310169316912,-10.1821681215323,-10.0837414050819,-10.0359128789716,-10.039081233957,-10.0938952575688,-10.2012768586782,-10.3624394679557,-10.5788988034779,-10.8524697684326,-11.1852387254598,-11.579493025934,-12.03757685367,-12.5616197912554,-13.1530450004806,-13.8116975119001,-14.5343302559227,-15.3120549254999,-16.1262958378884,-16.9431087201631,-17.7072582139548
152,-15.8539615337395,-15.8080079827302,-15.623291953411,-15.3132649189234,-14.9040675008713,-14.4272580992225,-13.913313385472,-13.3878371979816,-12.8703900672833,-12.3749356108651,-11.9109463205205,-11.484587854273,-11.0997290780257,-10.7587148951454,-10.4629223663959,-10.2131460862273,-10.0098589883216,-9.85338652469044,-9.744022648962,-9.68210768061075,-9.66808143100737,-9.7025197591878,-9.78615864264936,-9.91990650986657,-10.1048425659653,-10.3421956364319,-10.6332939501481,-10.9794702494281,-11.3818971178198,-11.8413122661015,-12.3575699496086,-12.9289204094675,-13.5508764013566,-14.2144928478266,-14.9039251541254,-15.593400914097,-16.2445180819289
153,-14.7147431572524,-14.7124236695758,-14.6014432025918,-14.3859017146413,-14.0801231548478,-13.705017560229,-13.283710751693,-12.8380307816282,-12.3865147029518,-11.9437758625302,-11.5207322879364,-11.1252264485159,-10.7627304050573,-10.4369835115363,-10.1505089553081,-9.90500654339982,-9.70163997214866,-9.54124188427162,-9.42445814275321,-9.35184847105326,-9.32395596626713,-9.34135376248299,-9.40467349064241,-9.51461706105237,-9.67195045232536,-9.87747527980415,-10.1319704635776,-10.4360916849933,-10.7902096915231,-11.1941589477823,-11.6468549352562,-12.1457222016519,-12.685860821009,-13.258881416186,-13.8513952666183,-14.4433279320748,-15.0066273750296
154,-13.7132950322866,-13.7352981677143,-13.671776733952,-13.5222407612989,-13.2938884335053,-12.9999791361088,-12.6572023350331,-12.2830161604014,-11.8936542394103,-11.5030212109489,-11.1223422384582,-10.7602978127785,-10.423395796881,-10.1164113618651,-9.84280208828453,-9.60505910125075,-9.40498583453428,-9.24391065494205,-9.12284474213392,-9.0425969076265,-9.0038551593468,-9.00724219818899,-9.05334932906473,-9.14275071016564,-9.27599743713658,-9.45358850054159,-9.67591289583036,-9.94315375566643,-10.2551409344213,-10.611132727747,-11.00950053585,-11.4472837240379,-11.9195800910234,-12.41875056659,-12.9334653875962,-13.4477350280641,-13.9402830453622
